#GeneID	AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	SourceID	DiseaseMIM	LastUpdated
4567		MT-TL1	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
4568		MT-TL2	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
4568		MT-TL2	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4569		MT-TM	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4570		MT-TN	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4570		MT-TN	C0751651	Mitochondrial diseases	NCBI curation			16 Feb 2016
4572		MT-TQ	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4573		MT-TR	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4574		MT-TS1	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4575		MT-TS2	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4576		MT-TT	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4576		MT-TT	C0030567	Parkinson disease	OMIM phenotypic series	PS168600		16 Feb 2016
4577		MT-TV	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4577		MT-TV	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
4578		MT-TW	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
4578		MT-TW	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4579		MT-TY	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
123263		MTFMT	CN228601	Combined oxidative phosphorylation deficiency	OMIM phenotypic series	PS609060		16 Feb 2016
4534		MTM1	C0175709	Centronuclear myopathy	MONDO	MONDO:0018947		07 Jun 2020
64419		MTMR14	C0175709	Centronuclear myopathy	MONDO	MONDO:0018947		07 Jun 2020
8898		MTMR2	C4082197	Charcot-Marie-Tooth disease type 4	NCBI curation			30 Jan 2019
8898		MTMR2	C0007959	Charcot-Marie-Tooth disease	OMIM phenotypic series	PS118220		16 Feb 2016
25821		MTO1	CN228601	Combined oxidative phosphorylation deficiency	OMIM phenotypic series	PS609060		16 Feb 2016
4548		MTR	CN043592	Disorders of Intracellular Cobalamin Metabolism				16 Feb 2016
4552		MTRR	CN043592	Disorders of Intracellular Cobalamin Metabolism				16 Feb 2016
4595		MUTYH	CN280943	COLORECTAL CANCER	NCBI curation			22 May 2020
4595		MUTYH	C0009402	Carcinoma of colon	NCBI curation			16 Feb 2016
4601		MXI1	C0042065	Neoplasm of the genitourinary tract	Human Phenotype Ontology	HP:0007379		04 Apr 2018
4604		MYBPC1	C1852085	Digitotalar dysmorphism	NCBI curation		126050	05 Nov 2018
4604		MYBPC1	C0265213	Distal arthrogryposis	Human Phenotype Ontology	HP:0005684		16 Feb 2016
4607		MYBPC3	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4607		MYBPC3	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4607		MYBPC3	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4629		MYH11	C4707243	Familial thoracic aortic aneurysm and aortic dissection	Orphanet	ORPHA91387		27 Apr 2020
4629		MYH11	C4707243	Familial thoracic aortic aneurysm and aortic dissection	MONDO	MONDO:0019625		27 Apr 2020
79784		MYH14	CN043649	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Orphanet	ORPHA90635		22 Jan 2017
79784		MYH14	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
79784		MYH14	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4621		MYH3	C0265213	Distal arthrogryposis	Human Phenotype Ontology	HP:0005684		16 Feb 2016
4624		MYH6	CN043575	Caveolinopathy	Orphanet	ORPHA207078		06 Mar 2016
4624		MYH6	C0018817	Atrial septal defect	Human Phenotype Ontology	HP:0001631		16 Feb 2016
4624		MYH6	C0018817	Atrial septal defect	OMIM phenotypic series	PS108800		16 Feb 2016
4624		MYH6	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4624		MYH6	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4624		MYH6	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4624		MYH6	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4624		MYH6	CN043626	Limb-girdle muscular dystrophy autosomal dominant	NCBI curation			27 Apr 2020
4624		MYH6	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4624		MYH6	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4624		MYH6	C0686353	Limb-girdle muscular dystrophy	Orphanet	ORPHA263		16 Feb 2016
4624		MYH6	C0686353	Limb-girdle muscular dystrophy	Human Phenotype Ontology	HP:0006785		16 Feb 2016
4624		MYH6	C0340427	Familial dilated cardiomyopathy	Orphanet	ORPHA217607		16 Feb 2016
4625		MYH7	C0340427	Familial dilated cardiomyopathy	Orphanet	ORPHA217607		16 Feb 2016
4625		MYH7	C0686353	Limb-girdle muscular dystrophy	Human Phenotype Ontology	HP:0006785		16 Feb 2016
4625		MYH7	C0686353	Limb-girdle muscular dystrophy	Orphanet	ORPHA263		16 Feb 2016
4625		MYH7	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4625		MYH7	CN043626	Limb-girdle muscular dystrophy autosomal dominant	NCBI curation			27 Apr 2020
4625		MYH7	C0007193	Primary dilated cardiomyopathy	NCBI curation			16 Feb 2016
4625		MYH7	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4625		MYH7	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4625		MYH7	CN253826	Hyaline body myopathy	NCBI curation			12 Sep 2018
4625		MYH7	CN253826	Hyaline body myopathy	NCBI curation			12 Sep 2018
4625		MYH7	CN043575	Caveolinopathy	Orphanet	ORPHA207078		06 Mar 2016
4626		MYH8	C0265213	Distal arthrogryposis	Human Phenotype Ontology	HP:0005684		16 Feb 2016
4627		MYH9	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4627		MYH9	CN043649	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Orphanet	ORPHA90635		22 Jan 2017
4627		MYH9	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4633		MYL2	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4633		MYL2	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4634		MYL3	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
4634		MYL3	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4638		MYLK	C4707243	Familial thoracic aortic aneurysm and aortic dissection	Orphanet	ORPHA91387		27 Apr 2020
4638		MYLK	C4707243	Familial thoracic aortic aneurysm and aortic dissection	MONDO	MONDO:0019625		27 Apr 2020
85366		MYLK2	CN043575	Caveolinopathy	Orphanet	ORPHA207078		06 Mar 2016
85366		MYLK2	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
85366		MYLK2	C0686353	Limb-girdle muscular dystrophy	Orphanet	ORPHA263		16 Feb 2016
85366		MYLK2	C0686353	Limb-girdle muscular dystrophy	Human Phenotype Ontology	HP:0006785		16 Feb 2016
85366		MYLK2	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
85366		MYLK2	CN043626	Limb-girdle muscular dystrophy autosomal dominant	NCBI curation			27 Apr 2020
51168		MYO15A	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
51168		MYO15A	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
51168		MYO15A	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
53904		MYO3A	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
53904		MYO3A	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
53904		MYO3A	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
4646		MYO6	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
4646		MYO6	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4646		MYO6	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4646		MYO6	CN043649	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Orphanet	ORPHA90635		22 Jan 2017
4646		MYO6	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4646		MYO6	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4647		MYO7A	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4647		MYO7A	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4647		MYO7A	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
4647		MYO7A	CN043649	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Orphanet	ORPHA90635		22 Jan 2017
4647		MYO7A	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4647		MYO7A	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
4647		MYO7A	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
4650		MYO9B	C0007570	Celiac disease	Human Phenotype Ontology	HP:0002608		16 Feb 2016
4650		MYO9B	C0007570	Celiac disease	OMIM phenotypic series	PS212750		16 Feb 2016
4653		MYOC	C0017601	Glaucoma	NCBI curation			16 Feb 2016
9499		MYOT	C0686353	Limb-girdle muscular dystrophy	Human Phenotype Ontology	HP:0006785		16 Feb 2016
9499		MYOT	C0686353	Limb-girdle muscular dystrophy	Orphanet	ORPHA263		16 Feb 2016
9499		MYOT	CN043626	Limb-girdle muscular dystrophy autosomal dominant	NCBI curation			27 Apr 2020
9499		MYOT	C2678065	Myofibrillar myopathy	Human Phenotype Ontology	HP:0003715		16 Feb 2016
51778		MYOZ2	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
51778		MYOZ2	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4669		NAGLU	C0026706	Sanfilippo syndrome	NCBI curation			16 Feb 2016
162417		NAGS	C0154246	Disorder of the urea cycle metabolism				16 Feb 2016
79731		NARS2	CN228601	Combined oxidative phosphorylation deficiency	OMIM phenotypic series	PS609060		16 Feb 2016
653361		NCF1	C0018203	Chronic granulomatous disease				16 Feb 2016
4688		NCF2	C0018203	Chronic granulomatous disease				16 Feb 2016
4689		NCF4	C0018203	Chronic granulomatous disease				16 Feb 2016
10397		NDRG1	C4082197	Charcot-Marie-Tooth disease type 4	NCBI curation			30 Jan 2019
10397		NDRG1	C0007959	Charcot-Marie-Tooth disease	OMIM phenotypic series	PS118220		16 Feb 2016
4703		NEB	C0206157	Nemaline myopathy	OMIM phenotypic series	PS161800		16 Feb 2016
4744		NEFH	C0002736	Amyotrophic lateral sclerosis	Human Phenotype Ontology	HP:0007354		16 Feb 2016
4744		NEFH	C0002736	Amyotrophic lateral sclerosis	OMIM phenotypic series	PS105400		16 Feb 2016
4747		NEFL	C0270914	Charcot-Marie-Tooth disease, type 2	NCBI curation			16 Feb 2016
4747		NEFL	C0751036	Charcot-Marie-Tooth disease, type I	NCBI curation			16 Feb 2016
4747		NEFL	C0007959	Charcot-Marie-Tooth disease	OMIM phenotypic series	PS118220		16 Feb 2016
4747		NEFL	C0007959	Charcot-Marie-Tooth disease	OMIM phenotypic series	PS118220		16 Feb 2016
4751		NEK2	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
284086		NEK8	C0687120	Nephronophthisis	OMIM phenotypic series	PS256100		16 Feb 2016
284086		NEK8	C0687120	Nephronophthisis	Human Phenotype Ontology	HP:0000090		16 Feb 2016
4758		NEU1	C0268226	Sialidosis	Orphanet	ORPHA309294		25 Aug 2017
91624		NEXN	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
91624		NEXN	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
91624		NEXN	C0949658	Primary familial hypertrophic cardiomyopathy	NCBI curation			16 Feb 2016
91624		NEXN	C0340427	Familial dilated cardiomyopathy	Orphanet	ORPHA217607		16 Feb 2016
91624		NEXN	C0878544	Cardiomyopathy	Human Phenotype Ontology	HP:0001638		16 Feb 2016
4763		NF1	CN166718	Rasopathy	NCBI curation			16 Feb 2016
4763		NF1	CN166718	Rasopathy	NCBI curation			16 Feb 2016
4771		NF2	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
55768		NGLY1	C0282577	Congenital disorder of glycosylation	Orphanet	ORPHA137		16 Feb 2016
378884		NHLRC1		Progressive myoclonus epilepsy	NCBI curation			16 Feb 2016
55651		NHP2	C0265965	Dyskeratosis congenita	OMIM phenotypic series	PS127550		16 Feb 2016
55651		NHP2	C0265965	Dyskeratosis congenita	OMIM phenotypic series	PS127550		16 Feb 2016
348938		NIPAL4	C0020758	Congenital ichthyosis of skin	NCBI curation			16 Feb 2016
25836		NIPBL	C0270972	De Lange syndrome	NCBI curation			16 Feb 2016
54413		NLGN3	C0236792	Asperger's disease	NCBI curation			19 Jan 2017
54413		NLGN3	C1510586	Autism spectrum disorder	MONDO	MONDO:0005258		06 Jul 2018
57502		NLGN4X	C1510586	Autism spectrum disorder	MONDO	MONDO:0005258		06 Jul 2018
57502		NLGN4X	C1510586	Autism spectrum disorder	MONDO	MONDO:0005258		06 Jul 2018
57502		NLGN4X	C0236792	Asperger's disease	NCBI curation			19 Jan 2017
51314		NME8	C0008780	Primary ciliary dyskinesia	OMIM phenotypic series	PS244400		20 Jul 2019
64802		NMNAT1	C0339527	Leber congenital amaurosis	OMIM phenotypic series	PS204000		04 Sep 2016
135935		NOBOX	C0085215	Premature ovarian failure	OMIM phenotypic series	PS311360		16 Feb 2016
55505		NOP10	C0265965	Dyskeratosis congenita	OMIM phenotypic series	PS127550		16 Feb 2016
4853		NOTCH2	C0085280	Arteriohepatic dysplasia	NCBI curation			16 Feb 2016
4854		NOTCH3	C0432284	Infantile myofibromatosis	OMIM phenotypic series	PS228550		16 Feb 2016
4864		NPC1	C0220756	Niemann-Pick disease, type C	NCBI curation			16 Feb 2016
4864		NPC1	C0028064	Sphingomyelin/cholesterol lipidosis	NCBI curation			16 Feb 2016
10577		NPC2	C0028064	Sphingomyelin/cholesterol lipidosis	NCBI curation			16 Feb 2016
10577		NPC2	C0220756	Niemann-Pick disease, type C	NCBI curation			16 Feb 2016
4867		NPHP1	C0431399	Joubert syndrome	OMIM phenotypic series	PS213300		28 Mar 2017
4867		NPHP1	C0403553	Renal dysplasia and retinal aplasia	NCBI curation			16 Feb 2016
4867		NPHP1	C0687120	Nephronophthisis	Human Phenotype Ontology	HP:0000090		16 Feb 2016
4867		NPHP1	C0687120	Nephronophthisis	OMIM phenotypic series	PS256100		16 Feb 2016
27031		NPHP3	C0687120	Nephronophthisis	OMIM phenotypic series	PS256100		16 Feb 2016
27031		NPHP3	C0687120	Nephronophthisis	Human Phenotype Ontology	HP:0000090		16 Feb 2016
27031		NPHP3	C0265215	Meckel-Gruber syndrome	NCBI curation			26 Dec 2016
261734		NPHP4	C0687120	Nephronophthisis	Human Phenotype Ontology	HP:0000090		16 Feb 2016
261734		NPHP4	C0687120	Nephronophthisis	OMIM phenotypic series	PS256100		16 Feb 2016
261734		NPHP4	C0403553	Renal dysplasia and retinal aplasia	NCBI curation			16 Feb 2016
4868		NPHS1	C1868672	Hereditary nephrotic syndrome	NCBI curation			17 Aug 2016
4868		NPHS1	CN043613	Hereditary Nephrotic Syndromes, Autosomal Recessive				16 Feb 2016
7827		NPHS2	CN043613	Hereditary Nephrotic Syndromes, Autosomal Recessive				16 Feb 2016
7827		NPHS2	C1868672	Hereditary nephrotic syndrome	NCBI curation			17 Aug 2016
4878		NPPA	C0541782	Atrial standstill	Human Phenotype Ontology	HP:0025478		04 Apr 2018
4835		NQO2	C1458155	Neoplasm of the breast	Human Phenotype Ontology	HP:0100013		18 Jul 2017
190		NR0B1	C2936694	Pure gonadal dysgenesis 46,XY	NCBI curation			16 Feb 2016
10002		NR2E3	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
4929		NR4A2	C0030567	Parkinson disease	OMIM phenotypic series	PS168600		16 Feb 2016
2516		NR5A1	C2936694	Pure gonadal dysgenesis 46,XY	NCBI curation			16 Feb 2016
2516		NR5A1	C0085215	Premature ovarian failure	OMIM phenotypic series	PS311360		16 Feb 2016
4893		NRAS	CN166718	Rasopathy	NCBI curation			16 Feb 2016
4893		NRAS	C1328840	Autoimmune lymphoproliferative syndrome	MONDO	MONDO:0017979	601859	16 Feb 2016
4893		NRAS	C0028326	Noonan syndrome	OMIM phenotypic series	PS163950		16 Feb 2016
3084		NRG1	C0036341	Schizophrenia	Human Phenotype Ontology	HP:0100753	181500	16 Feb 2016
4901		NRL	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
9378		NRXN1	C0036341	Schizophrenia	Human Phenotype Ontology	HP:0100753	181500	16 Feb 2016
4909		NTF4	C0017601	Glaucoma	NCBI curation			16 Feb 2016
55270		NUDT15	C0342801	Thiopurine methyltransferase deficiency	NCBI curation		610460	16 Feb 2016
55270		NUDT15	C0342801	Thiopurine methyltransferase deficiency	NCBI curation		610460	16 Feb 2016
60506		NYX	CN043584	Congenital stationary night blindness, X-linked	NCBI curation			16 Feb 2016
60506		NYX	C0339535	Congenital stationary night blindness	Human Phenotype Ontology	HP:0007642		16 Feb 2016
23363		OBSL1	CN073943	Three M syndrome	OMIM phenotypic series	PS273750		16 Feb 2016
4948		OCA2	C0078918	Oculocutaneous albinism	OMIM phenotypic series	PS203100		16 Feb 2016
4952		OCRL	C0878681	Dent's disease				16 Feb 2016
8481		OFD1	C0431399	Joubert syndrome	OMIM phenotypic series	PS213300		28 Mar 2017
4978		OPCML	C0042065	Neoplasm of the genitourinary tract	Human Phenotype Ontology	HP:0007379		04 Apr 2018
5956		OPN1LW	CN043660	Red-green color vision defects	NCBI curation			16 Feb 2016
2652		OPN1MW	CN043660	Red-green color vision defects	NCBI curation			16 Feb 2016
10133		OPTN	C0017601	Glaucoma	NCBI curation			16 Feb 2016
55644		OSGEP	C0795949	Galloway-Mowat syndrome	OMIM phenotypic series	PS251300		24 Jul 2018
5009		OTC	C0154246	Disorder of the urea cycle metabolism				16 Feb 2016
146183		OTOA	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
146183		OTOA	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
146183		OTOA	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
9381		OTOF	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
9381		OTOF	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
9381		OTOF	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
5015		OTX2	CN078207	Pituitary hormone deficiency, combined	OMIM phenotypic series	PS613038		16 Feb 2016
22953		P2RX2	CN043649	Autosomal dominant non-syndromic sensorineural deafness type DFNA	Orphanet	ORPHA90635		22 Jan 2017
22953		P2RX2	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
22953		P2RX2	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
64175		P3H1	C0029434	Osteogenesis imperfecta	OMIM phenotypic series	PS166200		16 Feb 2016
5048		PAFAH1B1	C0266463	Lissencephaly	OMIM phenotypic series	PS607432		16 Feb 2016
5048		PAFAH1B1	C1955869	Malformation of cortical development	NCBI curation			16 Feb 2016
5048		PAFAH1B1	C0266463	Lissencephaly	Human Phenotype Ontology	HP:0001339		16 Feb 2016
5053		PAH	C0002514	Disorder of amino acid metabolism	NCBI curation	CDC MMWR		16 Feb 2016
79728		PALB2	C0015625	Fanconi anemia	OMIM phenotypic series	PS227650		16 Feb 2016
79728		PALB2	C0015625	Fanconi anemia	Orphanet	ORPHA84		16 Feb 2016
79728		PALB2	C1458155	Neoplasm of the breast	Human Phenotype Ontology	HP:0100013		18 Jul 2017
79728		PALB2	C1458155	Neoplasm of the breast	Human Phenotype Ontology	HP:0100013		18 Jul 2017
80025		PANK2	CN043643	Neurodegeneration with brain iron accumulation	OMIM phenotypic series	PS234200		16 Feb 2016
11315		PARK7	C0030567	Parkinson disease	OMIM phenotypic series	PS168600		16 Feb 2016
5077		PAX3	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
5077		PAX3	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
7849		PAX8	C0010308	Congenital hypothyroidism	Human Phenotype Ontology	HP:0000851		16 Feb 2016
5091		PC	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
5091		PC	C0023264	Leigh syndrome	Orphanet	ORPHA506	256000	16 Feb 2016
5091		PC	C0751651	Mitochondrial diseases	NCBI curation			16 Feb 2016
388939		PCARE	C0035334	Retinitis pigmentosa	OMIM phenotypic series	PS268000	268000	16 Feb 2016
5095		PCCA	C1263739	Disorder of organic acid metabolism	NCBI curation			16 Feb 2016
5096		PCCB	C1263739	Disorder of organic acid metabolism	NCBI curation			16 Feb 2016
65217		PCDH15	CN043648	Nonsyndromic hearing loss and deafness	NCBI curation			28 Apr 2017
65217		PCDH15	CN043650	Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive				16 Feb 2016
65217		PCDH15	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
65217		PCDH15	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
65217		PCDH15	C0236038	Hereditary hearing loss and deafness	NCBI curation			16 Feb 2016
